7520802;['7509927', '1626119', '3858289'];['5199612'];4847655;8439832;3526262;Hard;Bought;1903-09-10;2021-10-23;5
4273765;['5237127'];['7051684'];1923380;6954232;7913215;Soft;Present;1964-02-25;2020-10-26;1
1209098;['8784391'];['2104993', '142527', '8461913', '8394646', '5620557'];6533248;57148;7555583;Soft;Heritage;1991-03-24;2021-10-07;3
5217188;['6166765', '6125873', '1098579', '7821199', '7999719'];['1492848', '6079312', '1886151', '8212564', '6329889'];2300789;319910;2360884;Soft;Bought;1982-06-17;2014-12-08;1
5139031;['692592'];['4015872', '9974514', '6759424'];6192858;7879480;5153621;Hard;Present;1977-03-09;2012-11-05;1
5639094;['1031561', '7654118', '3759765', '9045938', '101698'];['8506121', '7138198', '2709382', '7617617', '7892785'];6885749;843924;1806067;Soft;Bought;1920-05-25;2020-01-08;2
7804731;['5431878', '8183297', '2861869'];['2710483', '9645018', '2552420', '6036957'];5902541;3499176;1901498;Hard;Present;1955-02-07;2021-04-13;3
7041916;['4799961', '8225960'];['3470321'];5420997;7695348;4247218;Soft;Bought;1905-04-17;2009-03-04;1
5330588;['2920458', '8476939', '6623670', '9836408'];['9345349', '3180378', '2923398', '6386553', '8525317'];8087726;2077929;488232;Hard;Heritage;1964-12-15;2024-07-11;4
2772266;['7808213'];['3476246', '7450289', '8488797', '60271'];1518190;7836040;4541491;Soft;Present;1914-12-14;2013-09-03;4
522652;['2169287', '3818', '5445996', '2852200'];['6631812'];7380728;1514086;9890775;Soft;Present;1979-12-05;2006-03-20;1
9369634;['8820917', '2189833', '2066144', '814213'];['8534614', '3009714'];4643098;9528681;3042125;Soft;Heritage;1927-09-16;2019-01-24;1
1671825;['7824362', '6825760'];['457183'];8893223;8587455;9254600;Hard;Bought;1900-04-18;2019-03-11;1
1308421;['6183339', '7225565'];['3457598', '3593391'];6640476;7527483;7113624;Soft;Heritage;1903-01-03;2021-03-14;4
5438111;['4348358', '2843831'];['2376758', '9535762', '1875048', '382356'];5355000;2156876;4301080;Soft;Present;1959-12-10;2002-05-09;1
8343020;['9753959', '75023'];['7080877', '3082513', '4722664', '3788524', '1610343'];5687952;4187787;5493172;Soft;Present;1906-11-13;2001-12-25;2
8031003;['4149333', '9760401', '9708024', '4308425'];['7988244', '616017'];7251890;5245392;3681455;Hard;Heritage;1973-12-15;2016-07-13;2
4088203;['7973249', '1908002'];['1599062', '1853897', '3264051'];2234504;5699498;6768271;Soft;Bought;1943-08-26;2006-04-05;2
1920597;['3833165'];['3650281', '2237775', '7064996', '708143'];4730499;728133;8641736;Soft;Bought;1920-04-15;2002-06-11;2
6786063;['1154550', '5458343'];['2909073', '2838437', '9164260'];8755380;1456944;3353566;Hard;Present;1960-08-03;2011-06-11;3
4025950;['3773981', '8431521'];['9265248', '7441110', '5983520'];1423047;7249067;6687266;Hard;Present;1964-07-18;2022-05-06;1
1685047;['9689234', '3194339'];['5447823'];7343584;2351108;2833401;Soft;Heritage;1949-08-27;2008-01-02;5
8762189;['2176728', '9219107', '9825805', '521537'];['3653203', '4104859'];9969618;7260115;95324;Hard;Present;1925-11-20;2007-02-16;1
6531245;['2123847', '300090'];['3013290', '2447219', '4791195', '7889106', '9338718'];4451652;3490860;3576763;Soft;Heritage;1908-06-03;2002-02-17;5
4061743;['1956415'];['2250182', '222232', '5574428', '3694797', '9298640'];3485133;1521221;3707083;Soft;Present;1911-10-02;2005-04-12;2
1373999;['1303984', '2819762', '6038165', '4893462'];['4685928', '2296011', '346448'];9013317;7664648;1340426;Hard;Present;1930-01-02;2010-11-27;5
246900;['681238'];['9042248'];9565631;4927152;6778416;Hard;Heritage;1958-07-10;2005-08-22;1
3437109;['2404579', '3269552', '582392', '5082895', '9367593'];['2552564', '3299684', '967144'];6089926;242460;1142864;Soft;Bought;1934-03-03;2008-12-11;4
6703752;['1016735', '7318989', '1147879', '6504096'];['6225348', '6907011', '9472303', '2873453'];8235606;3390006;9482842;Hard;Present;2000-05-20;2003-10-14;3
2983053;['95356', '2508781', '2476552'];['3029809', '5995081', '7518214'];2591418;2155845;9441652;Soft;Present;1952-09-08;2021-01-03;3
2585224;['2860791', '5416904', '3124532'];['7313271', '734933', '9048263', '2562818'];9339239;7687745;9655538;Soft;Bought;1979-10-14;2003-10-22;3
9063543;['5563963', '821541'];['4354391', '2356791', '4052530', '4472074', '6795214'];4656472;8229377;3436958;Soft;Present;1925-02-06;2014-05-12;3
986169;['5184394', '2804684'];['1726931', '5391859', '2686573', '8159734'];3584967;480554;1772290;Hard;Heritage;1922-01-14;2020-08-17;1
49330;['69781', '1901773', '5770432', '693043', '3355384'];['1564830', '2788071', '8447160', '8282826', '3598913'];3309092;9465652;5620146;Hard;Present;1903-02-23;2022-09-15;3
8249231;['9672016'];['3889837', '6990820'];2689884;8851735;572264;Hard;Heritage;1934-12-24;2014-09-09;2
4596646;['7145015', '40430', '8022956'];['8025611', '8847931', '463185', '5903372'];3972735;9624894;2463895;Soft;Present;1932-07-05;2019-12-27;4
4713086;['5009227', '4051145', '9516240'];['902566', '8669995', '2215342', '7481930', '7949553'];8007116;7481050;182493;Soft;Bought;1911-05-14;2009-03-19;1
2010902;['6249200'];['9418690', '2547418', '2753372'];5654275;47696;7916409;Soft;Present;1963-05-22;2021-10-13;4
3811035;['6312665', '158653', '1702728'];['1095278', '1947813', '1383201'];7137218;4267628;4525661;Soft;Present;1946-09-15;2003-09-07;3
3521652;['2735759', '3507253', '7953417'];['8473369', '4980915', '4406649'];101667;3282876;9863289;Soft;Bought;1911-11-06;2008-08-22;3
4865935;['881791', '5828100', '3981888', '6589052'];['3267416', '4392710'];9029635;8975516;7198340;Soft;Present;1935-02-22;2009-10-24;2
6963298;['9245108'];['2915628'];1046508;9530794;5200952;Hard;Heritage;1934-05-15;2002-03-22;4
6177753;['4528144', '1666379', '9163111'];['8062525', '8971826'];3128688;6666250;5197954;Hard;Bought;1924-01-21;2023-04-18;2
4406280;['8825059', '2755013', '1443374', '5010446'];['5653810', '3108551', '3755327', '8809068'];1868335;5618537;6271920;Soft;Bought;1982-05-12;2023-08-05;3
9954750;['4447300', '8037491'];['1751562'];2668246;9819233;2718021;Soft;Heritage;1991-01-15;2019-04-03;5
8862990;['91310', '6103313', '500815'];['7624669'];5995240;6373085;7059974;Soft;Bought;1990-05-14;2003-09-13;4
5817043;['85600'];['5107440', '4980364', '4117205', '6436669'];2865533;3694730;7278783;Hard;Bought;1961-06-23;2017-12-23;5
9307022;['8251763', '4251694', '4232433'];['9110891', '4211266'];2920028;1509846;1206713;Soft;Present;1910-03-24;2018-04-19;5
9242299;['5325422', '1206668', '2975387', '2825123', '4167379'];['869465', '179201', '2075499', '9006335', '5599542'];2590772;6517951;985975;Soft;Bought;1991-09-20;2011-02-19;1
757680;['9685707', '334639', '3353', '1842360'];['6403935', '1504045', '146376'];6081313;4299976;4540234;Hard;Present;1976-05-16;2016-02-12;3
1158337;['2172837', '8866699', '7772469', '6962015'];['5406173', '3276971'];176963;2591688;7091533;Soft;Heritage;1982-06-16;2009-04-03;5
8624330;['4266757'];['8444021', '4467017', '1029833'];6303261;2959758;4723347;Hard;Present;1930-03-21;2006-05-01;1
3151939;['2868370'];['3583986', '5933085', '5190074'];7537851;7770974;4244751;Soft;Heritage;1986-03-14;2006-10-05;5
1207345;['6826745'];['4831824', '8780536', '6509989'];9591280;3448099;1429082;Hard;Bought;1939-06-01;2007-05-16;4
4084731;['1478260', '6149152', '4192753'];['6963288'];9648697;6439863;8722773;Soft;Bought;1903-07-09;2009-12-02;5
54939;['5713508', '7328366', '4453707', '3025959', '8102375'];['6202753', '6019376', '562318', '7728473', '4449012'];8634567;9448813;5888609;Soft;Heritage;1971-05-08;2001-05-19;3
2334138;['6240525'];['1584631', '7533508', '3367200', '1452422', '276605'];6354572;6376769;785382;Soft;Bought;1965-11-09;2010-04-14;3
8166863;['9487963', '227655', '6117015', '7660378', '9603317'];['4812664', '9448813'];2951668;8963501;7903712;Soft;Bought;1902-07-25;2006-09-15;5
4198106;['7596619', '1678150', '7404655', '7321555'];['5474971', '670991', '9271455', '9959723'];5379868;2023970;3544023;Soft;Present;1983-01-12;2014-08-20;5
6450966;['4826596', '595471', '494207', '8358478', '6043506'];['1528274', '4043179'];2964823;2188182;6145953;Soft;Bought;1934-07-20;2002-08-16;5
6468331;['2249381', '1118858', '5391546', '7134371'];['7692703', '437941', '3319087', '6110402', '6328482'];7379009;5739525;2899633;Hard;Bought;1987-04-02;2008-11-18;3
1404528;['1371619', '113917', '5122104'];['2562763', '4223161'];2643312;6680192;6548854;Hard;Heritage;1920-06-08;2014-08-11;5
7675457;['8666871', '3925285'];['5248819', '5181143', '9781640', '2624873', '989120'];3357191;4106005;2869365;Soft;Heritage;1941-09-09;2010-07-01;5
8314374;['9878312', '2019757'];['9754362', '1629122', '3239642'];5349273;2267046;8677602;Soft;Present;1966-10-11;2014-02-25;2
5809354;['2833865', '5392321', '281594', '8395809'];['6629272', '1420163', '7198831', '5262727', '587144'];402807;3618094;9050700;Hard;Bought;1947-11-28;2003-12-09;3
5128170;['3730511', '2826258', '856966', '10689'];['1261348', '9691365', '2981375', '7478520'];7799275;5946751;2179232;Hard;Heritage;1969-09-04;2018-09-18;4
1321360;['5361030', '1391984'];['3347355', '5126034'];4391641;7558771;1448560;Soft;Present;1961-07-23;2002-04-21;2
7901911;['1262775', '8359489', '7823572', '2851026'];['4546092', '2282750', '8854972', '5870516'];781097;6633578;3100377;Hard;Present;1914-03-21;2002-09-27;3
7080729;['7623335', '2701943', '1557000', '59674', '7944459'];['5037110'];2113274;336762;9141920;Hard;Bought;1905-06-25;2002-10-24;5
9935990;['8409095', '8470640'];['2789847', '3438215', '5765524'];8471477;2051293;751708;Hard;Present;1903-10-14;2022-11-15;4
3615366;['8983920', '7965434', '2966837'];['2335620', '5899305'];4091830;4252198;5428474;Hard;Present;1904-08-16;2016-11-04;3
3574855;['9706158', '85208', '9684912', '1612891', '5860723'];['9741929', '8808688', '7111050', '2868480', '2400620'];1962295;3882098;6840173;Soft;Bought;1916-03-11;2018-10-17;2
429696;['8007931', '7262650'];['3402184', '6321695', '2157206', '8028811'];267254;3072933;1576075;Hard;Bought;1993-02-05;2022-11-18;2
396389;['4743357', '1530677', '4317445', '7285123'];['7461367', '2898030', '3541133', '3029439'];4219908;6736489;8683898;Soft;Present;1908-12-24;2020-02-21;5
5284156;['3300984'];['1705207', '331238', '804360'];7185782;8421095;9553476;Hard;Heritage;1958-10-11;2016-10-10;3
6034837;['1341276', '4517269', '2528899', '1006792', '6307257'];['1412108', '9709381', '8327268', '4283382'];4296564;4103026;1305997;Hard;Present;1968-12-09;2016-12-11;4
6792825;['1561286'];['9053278', '1973931', '9215556', '5200413'];4630532;7740413;6369384;Soft;Bought;1988-11-11;2009-03-28;2
6418925;['47769', '8103740', '3371959', '9387315'];['2116431', '3729066'];866980;1083577;2191047;Hard;Present;1998-08-02;2014-09-12;5
6519458;['3515743', '8608184'];['25873', '8055494', '7684905'];3098352;5233360;3096315;Soft;Bought;1984-09-20;2012-09-24;1
8084256;['8038439'];['3245612', '6133258', '5745988'];972835;8703802;105693;Hard;Heritage;1940-09-23;2023-06-05;4
7933529;['2240847', '8453408', '5986372', '1757311'];['8156978', '9833215', '3505566', '9109317'];8392534;7555219;5679295;Hard;Bought;1961-05-25;2022-02-03;1
836730;['6144575', '5412175', '9089467'];['8029923'];1138490;9711914;8415568;Hard;Bought;1959-10-12;2008-02-21;1
6663377;['1426362', '4179890'];['5572079', '3304142', '4295153'];4686064;1076747;5470959;Soft;Present;1910-08-03;2022-01-10;2
2356463;['6625395', '5649879', '4714224'];['9025016'];1828314;4490882;5981974;Soft;Present;1922-05-18;2001-07-12;5
8230518;['8186338', '3149653', '4107246'];['5142406', '1912200'];9854400;9776361;6118953;Soft;Heritage;1937-09-11;2002-03-17;1
6351075;['1800669', '5921082', '4488673', '2462838'];['5376077', '7397230'];2982291;2362231;4702475;Soft;Present;1968-08-20;2008-01-16;3
4905800;['1138603', '207688', '9611648', '8774004', '4376245'];['2810187', '5285895', '4869658'];1513076;3205836;8461265;Hard;Heritage;1905-12-18;2002-07-13;1
4687154;['2453165', '2920048'];['9400870', '6406808', '1287813'];8787165;932029;785319;Hard;Heritage;1967-02-15;2011-01-22;5
1378928;['2768814', '3375042', '8744233', '7556481', '4281045'];['7149277', '240441', '7992379'];6441;1494826;6508043;Soft;Present;1958-09-05;2021-09-07;1
9713525;['1983289'];['4671454', '355709', '9465847', '5861039'];9018326;5076850;7597670;Hard;Heritage;1951-07-22;2020-11-21;5
1024369;['4080572', '6238419', '8921879'];['1131567', '4503641', '2854952', '8176212'];6997557;188515;4533020;Soft;Heritage;1924-02-22;2018-02-22;5
1515723;['7191850', '3367025', '6803592'];['9647390', '1720975', '9900259'];6009929;525456;8826732;Soft;Bought;1937-06-02;2012-05-03;3
1306746;['7841608', '7499200', '7187159', '13850'];['103763', '3326549', '4013420', '6928281', '7259230'];9246479;6347137;7375638;Soft;Heritage;1915-04-05;2013-04-14;3
1542492;['6960654', '5013983', '4895595', '5793472'];['8612743'];5498581;1932353;779812;Soft;Heritage;1969-08-24;2019-01-19;1
2153955;['3959043'];['7096968'];6336503;6371902;5182188;Hard;Present;1901-12-04;2011-06-24;4
2147194;['5645581'];['2652700', '3062667'];4060714;1452544;3097814;Hard;Bought;1978-10-27;2003-03-02;3
8826553;['4812926', '5349920'];['360017', '7793841'];3752820;5372333;7963297;Hard;Present;1943-02-06;2014-08-08;2
5475859;['3788406', '3516946', '179054'];['3486157', '2431977', '4182808', '2483369'];9232572;8800447;9984781;Hard;Bought;1953-07-17;2007-12-03;3
7090445;['2757982', '2474320', '1856479', '7877786'];['9975040'];5702630;748040;9042439;Hard;Heritage;1910-06-03;2015-06-17;3
257326;['7183279', '1866168', '3485433', '7148392'];['1863798'];7527222;1393508;5188746;Soft;Bought;1935-06-12;2004-04-02;3
9159623;['3363180', '5843568', '5565929', '2892906'];['3890466', '9791192'];1961807;4794314;2359533;Soft;Heritage;1979-01-03;2017-11-23;4
5452131;['9730758', '621329', '3353790', '1333037', '6347167'];['2737669', '7978104', '8964706'];2819776;3616419;495730;Soft;Heritage;1959-02-22;2004-07-14;5
1743578;['9731974', '7954763'];['6075216', '2068905', '110131', '1553237', '3558896'];3135117;7446817;8434324;Hard;Present;1985-02-02;2006-07-24;2
3146475;['317358', '30431', '758273', '6692578'];['5700232', '7553886', '8662346', '7138647', '7742785'];8583399;9658148;3854179;Hard;Present;1902-01-25;2010-11-12;1
5610858;['7782234', '2174454', '2560155'];['9567133', '2263885', '9438800', '5786180', '3443264'];1450044;2591969;3555493;Soft;Present;1972-05-03;2022-05-07;3
2616860;['4496225', '7602646', '8512439'];['2608924', '288569'];5851387;8058112;4347985;Hard;Bought;1941-09-06;2005-06-03;4
3759140;['7548610', '6103884'];['5308863', '7408532', '3205233', '9634986', '2803941'];596220;2513339;2592682;Soft;Bought;1965-09-06;2019-06-18;2
5145314;['1008639', '2931733', '1534932', '2899342', '5499465'];['5289356'];6343217;3526089;6149729;Hard;Bought;1929-01-08;2002-06-14;4
9247234;['9624113', '4971600'];['5537773', '8295234', '3146773', '3497161', '9623029'];708313;1758301;8788082;Hard;Present;1944-09-17;2015-06-22;5
4071699;['980307'];['5832957', '4840536', '5372792', '6620300'];9510174;5623955;3216661;Soft;Bought;1968-08-22;2012-03-23;4
2143801;['9719624', '9003539', '2342039', '5238606'];['1688084', '507197'];8944211;3481282;4344093;Soft;Heritage;1911-02-04;2009-07-27;4
4068120;['322952', '3171926'];['9180714'];2848615;6278232;1575219;Hard;Bought;1912-07-06;2008-01-24;3
5110884;['7320605', '4238640', '266842'];['2481165'];933147;4378608;1788191;Hard;Heritage;1998-08-02;2007-12-04;3
5934301;['1588313', '378236', '3823268'];['8504505', '3610236'];2976121;6726552;3312868;Soft;Present;1932-06-13;2001-03-04;1
486993;['2053522', '5297191', '3414855'];['6540129', '8759344', '3519901'];9780937;7126221;8048290;Soft;Bought;1928-02-11;2018-01-11;2
1244039;['6119098', '2623528'];['5275086', '971714', '6514184', '2222448', '4767138'];5715087;350118;1877381;Hard;Heritage;1905-09-01;2018-07-08;1
6428611;['7354089', '5132202', '1864544', '6243739'];['5689433', '7585102', '3736601', '2698977', '8779687'];5949991;4200643;7184436;Hard;Present;1976-08-02;2013-02-05;2
4882719;['2323369', '1774773', '4710317'];['7252909', '8892941', '3543259', '794162'];6713002;3131997;9800714;Hard;Bought;1945-11-14;2003-04-08;1
8935145;['4200214', '7546434', '9316466', '8272761'];['644921', '8516538', '4162287', '5664975', '1708003'];1937597;7694874;3496920;Soft;Heritage;1932-08-06;2007-05-02;3
3078551;['94343'];['9876347', '3672522', '810158'];1298389;2766926;8260974;Hard;Bought;2000-02-17;2019-09-27;3
7314860;['2260273', '4201331', '4774114', '5285944'];['7249743', '6151017'];608638;3724901;7435254;Soft;Bought;1934-05-13;2014-03-08;2
4073563;['5974954', '2887598', '8161455', '2788841', '1178035'];['3127', '9705071'];6598503;4382824;7377785;Soft;Bought;1922-04-15;2024-09-19;1
2640047;['7147742'];['4240500', '2435004', '1906830', '1924387'];3272734;733733;5489367;Hard;Heritage;1960-08-05;2002-04-10;3
3025416;['7550058', '5833760', '3922092'];['6412857'];9773942;3655255;4707326;Soft;Heritage;1941-03-14;2015-12-16;1
4531513;['8643059'];['6406596', '2255861', '1900236'];8141038;5960387;4258937;Hard;Bought;1992-07-18;2012-11-21;4
2651881;['4321452', '6593639'];['6993054', '6861327', '5300723'];2973560;7211010;7100114;Soft;Bought;1951-12-05;2006-01-16;5
3838592;['3607004', '6031562', '2287176', '2464285', '8866876'];['7267811', '3870786'];2028127;1463298;6475570;Hard;Bought;1998-07-06;2024-05-20;5
5274922;['7819713', '7808815', '3594072'];['2879091', '2319261', '3584244', '1921962', '4495479'];1618812;7932443;584151;Hard;Bought;1911-11-02;2004-03-24;2
7922275;['7135176', '9566471', '3322903', '8563235'];['1140382', '9560711'];8974469;6413799;9381135;Soft;Heritage;1970-04-19;2021-12-18;5
9777726;['5990400', '9217643', '3794810', '8401319', '4930077'];['1589113', '301186', '3154755', '2314255'];4083556;4318275;5158909;Soft;Bought;1954-10-18;2020-03-04;5
2752335;['4527535', '2867721'];['93204', '4458311', '9938908', '3576397', '9015345'];198823;1992856;8675557;Hard;Present;1917-10-14;2001-08-04;3
7216428;['4344127'];['993882'];6949780;9441742;7860378;Hard;Bought;1945-09-20;2019-03-23;3
7244531;['879583', '6523861', '8120201', '5572411', '303667'];['352505'];1884029;9281182;8207508;Hard;Present;1938-02-27;2008-02-16;4
4086342;['989783', '5003997'];['9655262', '6650528', '8382115'];1435830;4338045;4065279;Hard;Bought;1952-12-11;2024-04-09;3
6978420;['2032264', '6035983', '7070077', '3178683'];['5995988', '3347227'];4355345;2059223;2077694;Hard;Bought;1996-10-22;2007-10-23;3
3692338;['9858274', '503137'];['2410408'];9790537;7688934;4699053;Soft;Heritage;1921-11-27;2002-02-26;3
6170302;['65766'];['8405178', '8194046', '4162179', '7717089', '9234376'];477086;894299;6478771;Hard;Present;1980-10-12;2003-01-28;5
3506631;['2952021', '8058841', '8922845', '7290595', '1489867'];['7013883', '4949248', '6747397', '6651626'];7657367;2926356;9648980;Soft;Bought;1931-09-02;2019-08-13;2
3333995;['4854449', '1623135', '4240649', '4596610'];['1018513', '6914275'];9459278;3978476;5410699;Soft;Heritage;1924-12-24;2009-10-12;3
7653509;['227695', '7103270', '554937'];['7813059'];4446539;5193714;2206080;Soft;Bought;1911-05-22;2011-09-04;5
5718333;['4796718'];['5597137', '1391303', '6117694', '131357', '9708911'];4458373;2672223;5111869;Soft;Present;1932-02-17;2003-02-27;4
2292145;['518523', '6548972'];['7368135', '3040964', '3381183'];1035531;2081032;2940452;Hard;Present;1922-05-22;2020-08-25;4
2878396;['8857750', '5931141', '4016818', '6297786', '7644715'];['9695958', '5010055', '998565', '6903130', '9879131'];8449331;4498782;8483340;Soft;Present;1977-03-17;2019-10-11;1
5766373;['8806659', '2104109', '7868868'];['3633036', '5902714', '6066744', '1848617', '4280020'];6695444;227693;2191971;Hard;Heritage;1987-02-20;2001-10-08;1
6173191;['1101861', '2421416', '1080969', '170591', '3575464'];['8836536'];6445348;7462931;1366892;Hard;Heritage;1904-10-21;2006-06-24;3
5536166;['4679186'];['9764250', '9723913', '2516364'];1040052;8728390;4346828;Hard;Heritage;1937-03-15;2016-06-23;4
7653235;['663431', '9414219', '1594960', '6302689', '2536532'];['418081', '7421676', '9373358'];8984064;3911776;897040;Hard;Present;1917-04-08;2009-03-05;5
8251363;['7457863', '7672409'];['1370691', '4748434', '1268138', '5141882'];963192;8419972;3536871;Soft;Bought;1925-01-22;2019-12-06;4
2063650;['7916682', '116063'];['9737717', '2862545', '3115327', '4385817', '7640351'];8947916;2371438;4801530;Soft;Heritage;1956-02-01;2012-03-06;3
3558073;['3811723', '8051273', '2859959'];['6245757', '5993731', '4979232'];2031088;1170955;6384493;Soft;Present;1948-07-19;2013-08-28;5
9872088;['9131493', '1829270'];['1446711', '302726', '3455672', '2719691'];2147289;2511096;8810086;Hard;Heritage;1938-10-25;2002-07-27;3
6196874;['5332709'];['263344', '5312651', '9244969', '5378465'];9025127;1334042;5966405;Hard;Bought;1937-10-25;2004-08-02;2
164943;['6425783', '9914270', '2695061'];['2430369', '6710913', '2827714', '6967167', '2465213'];4352396;1263650;4363019;Hard;Bought;1955-09-13;2004-01-28;4
3577672;['2162135', '2193992', '6380647', '6499696'];['863870', '4569228', '6712665', '4673418', '5816437'];3224973;173335;9330729;Hard;Heritage;1958-12-19;2007-08-10;4
7372354;['138268', '684205'];['4538421', '9908376', '4734971', '657765'];9379129;9297462;5708114;Hard;Heritage;1982-11-07;2004-03-07;5
7211353;['5659855'];['1956718', '6448213'];372794;1264649;3614819;Soft;Heritage;1991-04-07;2012-02-22;4
8269220;['580047', '9622325'];['7910644', '2377329'];5591708;3497653;4452520;Soft;Present;1946-06-09;2005-07-11;2
6621142;['888433', '8343450', '5914640', '4173164', '2069570'];['921313', '1179607'];9041819;9545802;4059915;Soft;Heritage;1976-07-28;2011-01-03;2
3967187;['4847651', '4967027', '3634893'];['4959926', '698795', '3528152', '8402351'];3223091;8312322;2844295;Hard;Bought;1991-06-18;2015-09-07;4
4330444;['5057592', '1600347'];['101746', '8987959', '8378564', '5111643', '3594002'];6525873;23321;5553450;Hard;Present;1905-11-05;2016-06-20;4
4259270;['481025', '3746792', '4357740', '7373544'];['2368131', '1936447', '2985042', '7082633'];5160998;5782593;34522;Hard;Heritage;1915-04-25;2018-09-04;1
2357202;['4079835', '8564874', '3486279'];['8245992'];5326585;4687935;4089669;Soft;Present;2000-10-15;2020-03-18;4
3977816;['6303804'];['2940142', '9338214', '343124', '2959842'];8901830;5333103;4625539;Hard;Present;1931-08-06;2016-04-19;3
623759;['447518', '2069179', '348489', '6079278'];['7435793', '2102503', '5983171', '995497', '667641'];8981505;306078;4312982;Hard;Bought;1989-01-06;2011-02-28;5
7734077;['2637442', '6369150'];['7778298', '8506356', '2561980', '2377550', '423465'];4748601;2644549;4807203;Hard;Bought;1973-04-11;2017-09-20;2
2475971;['8028016', '2993448', '6057935'];['8240660'];2245080;7937305;7231007;Soft;Present;1913-05-12;2005-04-15;5
4833041;['6571169', '9192973'];['8895332', '2045612', '8882970', '8387568', '39761'];7930991;1688421;9847797;Hard;Bought;1923-10-27;2022-01-16;4
2126204;['6421751', '8272497'];['2432535', '2035280', '2128144', '7439547'];4690726;6958813;8663009;Soft;Present;1964-03-22;2022-01-28;4
9245620;['8506726', '7146790'];['7345554'];3513856;7091926;8787361;Soft;Bought;1981-12-21;2015-10-09;3
2618552;['3165373', '3122846'];['2014761', '7244711', '7630751'];4317411;838452;9815646;Soft;Present;1991-02-14;2016-08-04;1
4880996;['4449954', '9975221', '5001724', '1020755'];['8611968'];4509834;5913985;9550286;Soft;Heritage;1911-10-09;2003-09-07;4
211987;['6829688', '3642374', '7644266', '1063939'];['2246658', '8243012'];8454386;1798147;6841696;Hard;Present;1999-12-25;2020-02-27;1
9018911;['7418770', '8651035', '9722785'];['9009592'];232392;687603;2754747;Soft;Bought;1971-11-02;2006-01-10;1
5293410;['5027474', '5450032', '5867829', '3056675', '389741'];['9088237', '4067022', '9428261'];7654519;4389364;1773520;Soft;Heritage;1902-11-22;2005-05-16;4
4174405;['8361597', '1435421', '7846530', '5892877'];['695639', '4649728', '6421452', '84333'];3109782;8854872;6286069;Hard;Heritage;1930-09-28;2001-05-19;4
3100561;['4927244', '1592388', '7505879', '7844778'];['7556678', '7256522', '7089158'];1491542;3540147;9914563;Hard;Heritage;1907-12-19;2001-09-18;3
9457175;['7514748', '6456619', '2337520', '4430924', '1721787'];['9311064'];3858498;4760162;9621733;Hard;Heritage;1907-02-06;2003-04-14;2
6062759;['3623844', '6513777', '613388'];['3101438', '5226351', '4529354'];1048454;671553;739545;Soft;Bought;1945-02-28;2020-07-26;3
4650403;['4072063', '9238412', '9497058', '7366225'];['7381793', '785894', '6794426'];1691141;6875891;7120172;Hard;Bought;1982-07-20;2008-07-17;3
2525826;['7253205', '3055253', '4709179', '4229682', '8188916'];['4687275', '412169', '9348630', '7752763', '2542141'];7842000;8987938;1070566;Hard;Bought;1906-01-04;2009-09-04;1
2433103;['1643329', '8070959', '7582704'];['2233509', '9809468', '9058859', '858321'];7731656;2218174;409213;Soft;Present;1951-07-19;2013-06-22;2
3608981;['6647089', '7278427'];['4456216', '499139', '2459680', '6150476'];3792926;2364067;5163387;Soft;Present;1956-01-11;2011-06-09;3
2243245;['6056788', '9777665', '6702240', '2126016', '7420809'];['8570415', '2441284', '4800263'];1876577;3959333;9415495;Soft;Present;1935-01-09;2001-11-17;3
8370819;['7029044', '619955'];['5196282', '6694238'];7017741;5174495;4940771;Soft;Present;1962-02-20;2020-07-14;1
337445;['1709653'];['4719446', '4902130', '3877865'];767552;6592040;863604;Soft;Present;1940-06-25;2006-05-05;2
3325119;['7524506', '3638554', '8574727', '6532413', '4218170'];['8899689', '7744898', '8934824', '5061587', '7733760'];9415674;3553062;7248901;Hard;Heritage;1980-08-03;2020-03-19;4
2517472;['3903441', '9332784'];['6231400', '8193328', '2086565', '4411729', '93571'];8648595;4977564;4139531;Soft;Bought;1977-03-08;2004-03-19;1
8806533;['2370944'];['6079809', '7513032', '4516643'];7520906;873736;3436712;Soft;Present;1926-01-01;2001-03-26;4
3002046;['3315830'];['8079682', '3971878', '6425931', '2378356', '7247'];6967265;2630113;5805649;Soft;Heritage;1971-12-26;2012-07-28;1
3992740;['4014568', '3016261', '8108951', '3267735', '4235229'];['5220089', '1903941', '2016234'];2825642;8063806;8992567;Hard;Bought;1932-07-15;2018-03-09;2
779680;['4180075', '782159', '1274792', '4322971', '5850403'];['3728782'];1730218;3418530;1761641;Soft;Heritage;1914-11-14;2002-12-28;3
5104690;['9828090', '6432276', '8634522'];['7641860', '996051', '9431616'];6488526;8208450;8253949;Soft;Present;1955-01-19;2017-05-14;4
2526029;['8387813'];['4398225', '7816653', '2847606', '3798004', '2003292'];7895806;969473;8437780;Hard;Heritage;1976-04-11;2017-11-26;5
4024242;['805896', '2000433'];['5544579'];5957896;9783705;4441186;Hard;Heritage;1901-12-06;2004-02-25;3
9244855;['112700', '3445433', '7226391'];['1263568', '7946520', '1279411', '2241648', '8789418'];8644642;5081303;3052191;Hard;Bought;1934-05-17;2023-04-28;3
6400360;['990461', '1939740', '3862515'];['6107401', '230311', '5027107', '803514', '4285524'];4568624;6794951;9952652;Hard;Present;1979-07-09;2004-01-14;1
7689435;['5206683'];['6958077'];9692082;7519487;5667678;Hard;Present;1939-03-26;2018-03-22;3
